_ID	logtime	flx	frx	rlx	rrx	pdbx	rdbx	fldx	frdx	rldx	rrdx	pfp	prp	pfdbp	prdbp	rlp	rrp	rldbp	rrdbp	steering_angle	craft_speed	pitchfrontin	pitchfrontout	pitchrearin	pitchrearout	pitchDBfrontin	pitchDBfrontout	pitchDBrearin	pitchDBrearout	pitchDBfrontacclock	pitchDBrearacclock	pitchDBfrontactivelock	pitchDBrearactivelock	rollleftin	rollleftout	rollrightin	rollrightout	rollDBleftin	rollDBleftout	rollDBrightin	rollDBrightout	rollDBleftacclock	rollDBrightacclock	rollDBleftactivelock	rollDBrightactivelock	damperFLcompression	damperFLrebound	damperFRcompression	damperFRrebound	damperRLcompression	damperRLrebound	damperRRcompression	damperRRrebound	pitchactive	rollactive	manual_active	setup_active	damping_active	active_active	dump_active	INS_Pitch	INS_Roll	INS_Yaw	INS_GyroX	INS_GyroY	INS_GyroZ	INS_Latitude	INS_Longitude	INS_Altitude	INS_VelX	INS_VelY	INS_VelZ	INS_AccX	INS_AccY	INS_AccZ	pitchProValvePressure	rollProValvePressure
0	107.7008422	217.195	271.9114	203.223	229.5155	1.43	-2.285	0	224.91	1.842499	10.98022	77.3205	60.905	77.7176	32.11897	73.3177	65.2242	64.98106	42.4991	-1.684496	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.984	290	290.0001	1299.934	1594.844	290	1339.111	297.8196	1200	1324.591	False	False	True	True	False	-0.1223	-0.0408	0.8601	0.006	-0.014	-0.018	-33.60669	115.1189	36922	6780	-520	460	-0.9643221	0	0	94.1838	93.768
0	107.7320916	218.4266	278.3374	203.5178	229.8815	1.46	-2.305	30.78995	160.6499	7.369995	9.149933	76.8245	60.905	77.0498	32.82895	73.4687	64.8854	65.6738	41.8313	-1.684496	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	550.8885	290	290	1310.597	549.8649	1339.108	498.9348	291.5573	1200	1318.613	False	False	True	True	False	-0.1217	-0.0394	0.8594	0.023	0.01	-0.013	-33.60669	115.1189	36901	6900	-510	520	-0.8909276	0	0	94.1838	93.768
0	107.763341	222.1214	284.1208	204.3285	229.8815	1.49	-2.31	92.36984	144.5847	20.26749	0	76.2045	60.8744	76.4615	33.8779	73.3177	64.5928	65.95586	41.72	-2.217347	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	550.8885	290	290	1310.597	549.8649	1339.108	498.9348	291.5573	1200	1318.613	False	False	True	True	False	-0.1213	-0.0382	0.8581	0.029	0.008	-0.034	-33.60668	115.1189	36889	6900	-510	550	-0.8695209	0	0	94.1838	93.768
0	107.8102151	227.0478	289.2616	206.6869	229.8815	1.52	-2.275	123.1602	128.5202	58.95996	0	75.5225	60.752	76.0163	34.98713	72.7137	64.5158	65.15974	42.3878	-2.217347	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	341.957	290	290	1282.862	341.7531	1474.577	331.6102	290.3102	1200	1292.365	False	False	True	True	False	-0.12	-0.0354	0.8564	0.059	0.022	-0.047	-33.60668	115.1189	36877	6910	-500	610	-0.8348624	0	0	94.1838	93.7372
0	107.8414645	233.8216	292.4746	210.0771	229.8815	1.54	-2.21	169.3447	80.32532	84.75494	0	74.918	60.5378	75.5552	35.6102	71.6869	64.9932	62.9371	44.3435	-2.217347	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	300.3474	290	290	1284.396	300.3069	1374.239	298.2868	290.0618	1200	1291.081	False	False	True	True	False	-0.1188	-0.0327	0.8545	0.067	0.027	-0.057	-33.60668	115.1189	36870	6920	-490	660	-0.8389398	0	0	94.1838	93.7372
0	107.8883386	240.9033	294.7237	213.9095	229.8815	1.56	-2.14	177.0428	56.22711	95.80994	0	74.3755	60.293	75.1418	36.02373	70.4336	65.5168	60.38628	46.7285	-2.635606	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	292.0607	816.6409	290	488.0379	292.0526	505.9306	291.6504	290.0123	1200	1288.661	False	False	True	True	False	-0.1171	-0.0297	0.8525	0.073	0.039	-0.052	-33.60668	115.1189	36866	6930	-480	710	-0.8501529	0	0	94.1838	93.7372
0	107.9352127	248.9087	296.9728	217.7419	229.8815	1.58	-2.055	200.135	56.22787	95.80994	0	73.74	60.14	74.5853	36.80752	69.1652	66.0866	57.58566	49.034	-2.635606	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.4104	1045.461	290	329.4401	290.4088	333.0034	290.3287	290.0024	1200	1227.691	False	False	True	True	False	-0.1156	-0.0264	0.8503	0.062	0.03	-0.061	-33.60667	115.1189	36876	7060	-450	780	-0.8603466	0	0	94.1838	93.7372
0	107.9820868	256.9141	299.2219	221.3532	230.0279	1.595	-1.99	200.1347	56.22711	90.28244	3.659821	73.182	59.9411	74.0447	37.26442	68.1082	66.5794	55.41127	51.1646	-2.967921	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0817	1133.458	290	297.8546	290.0814	298.5643	290.0655	290.0005	1200	1040.687	False	False	True	True	False	-0.1139	-0.0242	0.848	0.061	0.036	-0.063	-33.60667	115.1189	36876	7070	-430	820	-0.8623853	0	0	94.1838	93.7372
0	108.0133362	264.3037	300.1858	223.7116	230.2475	1.615	-1.925	184.7404	24.09744	58.95996	5.490112	72.5775	59.7881	73.4564	37.93029	67.2022	66.9798	53.57909	52.9613	-2.967921	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0163	1167.102	290	291.5643	290.0162	291.7056	290.013	1339.108	1200	980.6494	False	False	True	True	False	-0.112	-0.0217	0.8456	0.049	0.042	-0.064	-33.60667	115.1189	36905	7080	-410	860	-0.9051988	0	0	94.1838	93.7372
0	108.0445856	272.0012	300.8284	225.1119	230.6867	1.63	-1.77	192.437	16.06522	35.00748	10.98022	72.1745	59.6963	72.9953	38.33363	66.5529	67.3186	51.80425	53.9312	-2.967921	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0163	1167.102	290	291.5643	290.0162	291.7056	290.013	1339.108	1200	980.6494	False	False	True	True	False	-0.1104	-0.0203	0.843	0.027	0.031	-0.061	-33.60667	115.1189	36908	7100	-390	870	-0.9327217	0	0	94.1838	93.7372
0	108.0914597	279.0829	301.1497	225.2593	230.9063	1.65	-1.57	177.0424	8.032227	3.684998	5.489731	71.694	59.6963	72.3752	39.04825	66.0546	67.5496	50.92324	55.076	-3.277318	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0032	1272.257	290	290.3115	290.0032	290.3397	290.0026	1548.042	1200	972.6832	False	False	True	True	False	-0.1088	-0.0194	0.8404	0.014	0.039	-0.061	-33.60667	115.1189	36913	7110	-370	910	-0.8328236	0	0	94.1838	93.768
0	108.1227091	283.7014	302.1136	224.0801	230.7599	1.665	-1.715	115.4625	24.09744	-29.47998	-3.659821	71.3065	59.5892	71.9936	39.44553	65.7526	67.565	50.64575	55.6802	-3.277318	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0006	1319.379	290	290.062	290.0006	290.0677	290.0005	1589.652	1200	935.1702	False	False	True	True	False	-0.107	-0.0187	0.8378	0.016	0.04	-0.069	-33.60666	115.1189	36961	7130	-360	970	-0.8460754	0	0	94.1376	93.7372
0	108.1852079	284.6251	303.3988	223.1957	231.6383	1.67	-1.995	23.09265	32.13043	-22.10999	21.96007	71.229	59.5892	71.9141	39.58133	65.7828	67.3802	51.02036	55.4576	-3.569527	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0001	1357.036	290	290.0124	1339.108	290.0135	1339.108	548.831	1200	939.2561	False	False	True	True	False	-0.1052	-0.0184	0.8353	0.003	0.042	-0.068	-33.60666	115.1189	36970	7150	-350	1000	-0.9439347	0	0	94.1068	93.7064
0	108.2008326	283.7014	304.3627	222.0902	232.5167	1.67	-2.36	-23.09265	24.09744	-27.63748	21.95969	71.291	59.5892	71.9141	39.4091	66.0697	67.1338	51.97708	54.9329	-3.569527	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290	1402.95	290	290.0025	1548.042	290.0027	498.9341	1219.532	1200	920.9108	False	False	True	True	False	-0.1036	-0.0178	0.8329	0.002	0.031	-0.077	-33.60666	115.1189	36981	7160	-330	1000	-0.9408767	0	0	94.0452	93.6448
0	108.2477067	279.6987	305.9692	221.0584	233.0291	1.67	-2.97	-100.0671	40.16266	-25.79498	12.81013	71.508	59.5892	71.9618	38.85401	66.4623	67.0106	52.69436	54.2174	-3.569527	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	929.4611	511.6484	290	290.0005	1589.652	290.0005	331.6101	1058.144	1200	930.6339	False	False	True	True	False	-0.1022	-0.0176	0.8304	0.017	0.028	-0.072	-33.60666	115.1189	37028	7280	-290	1030	-0.9643221	0	0	94.0144	93.5524
0	108.2945808	270.1538	306.2905	219.8055	233.1755	1.67	-3.655	-238.6223	8.032227	-31.32248	3.660202	72.128	59.6963	72.2798	37.7473	66.87	66.8874	53.31048	53.3588	-3.735685	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1403.148	334.1422	290	1186.264	1594.906	290.0001	298.2868	442.979	1200	948.0173	False	False	True	True	False	-0.1009	-0.017	0.8277	0.015	0.024	-0.068	-33.60665	115.1189	37039	7290	-290	1030	-0.9867482	0	0	93.8912	93.4908
0	108.3258302	257.8378	304.684	218.8474	233.0291	1.66	-4.59	-307.9002	-40.16266	-23.95248	-3.660202	72.996	59.7881	72.7727	36.08408	67.474	66.7488	54.54644	52.532	-3.735685	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1403.148	334.1422	290	1186.264	1594.906	290.0001	298.2868	442.979	1200	948.0173	False	False	True	True	False	-0.0997	-0.0157	0.825	0.031	0.021	-0.063	-33.60665	115.1189	37095	7300	-280	1040	-0.9816514	0	0	93.7834	93.3676
0	108.3727043	245.8297	302.4349	218.8474	233.4683	1.635	-5.25	-300.2026	-56.22711	0	10.98022	73.802	59.7881	73.838	34.91049	68.1384	66.8104	55.45768	51.7688	-3.884654	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1551.827	298.7911	710.8098	468.4946	1598.985	290	1340.759	320.4664	1200	984.1417	False	False	True	True	False	-0.0987	-0.0137	0.8222	0.065	0.029	-0.073	-33.60665	115.1189	37108	7320	-280	1030	-1.017329	0	0	93.6756	93.2752
0	108.4039537	236.5927	300.1858	219.2896	233.3219	1.615	-5.765	-230.925	-56.22787	11.05499	-3.660202	74.36	59.8952	74.5058	34.32579	68.531	67.0106	55.69004	51.4667	-3.884654	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1590.406	291.7508	790.0085	325.5479	550.6897	290	499.2628	296.0675	1200	991.0377	False	False	True	True	False	-0.0978	-0.0108	0.8194	0.065	0.019	-0.067	-33.60665	115.1189	37120	7350	-270	1000	-1.072375	0	0	93.6448	93.1828
0	108.4508278	231.9742	298.258	219.3633	232.5167	1.6	-6.08	-115.4625	-48.19489	1.842499	-20.13016	74.794	59.9564	74.951	33.73545	68.4102	67.4418	54.8563	52.1663	-3.884654	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1598.089	290.3487	825.1058	297.0795	341.9174	1339.108	1380.784	291.2084	1200	1015.317	False	False	True	True	False	-0.0969	-0.0081	0.8163	0.065	0.015	-0.077	-33.60664	115.1189	37155	7460	-220	980	-1.04893	0	0	93.5216	93.1058
0	108.4977019	232.59	294.7237	219.3633	231.4187	1.59	-6.18	15.39497	-88.35754	0	-27.4498	75.104	59.987	75.2213	33.22964	67.8062	68.1194	53.02939	53.8994	-4.119566	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.62	290.0694	860.6518	291.4099	300.3396	1548.042	1556.342	290.2407	1200	1037.642	False	False	True	True	False	-0.0963	-0.0061	0.8135	0.054	0.02	-0.063	-33.60664	115.1189	37165	7480	-190	960	-1.018349	0	0	93.46	93.1058
0	108.5289513	236.9006	288.619	219.3633	230.8331	1.585	-6.12	107.7652	-152.6176	0	-14.64005	75.228	60.0635	75.428	33.30439	67.0965	68.9356	50.71468	55.8233	-4.119566	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	550.816	1239.146	1291.221	290.2808	292.0592	540.5442	1516.191	290.0479	1200	997.9639	False	False	True	True	False	-0.0957	-0.0041	0.8109	0.027	0.003	-0.067	-33.60664	115.1189	37178	7490	-170	950	-1.017329	0	0	93.46	93.0596
0	108.5758254	242.7507	281.5504	219.2896	230.8331	1.58	-6.145	146.2524	-176.7143	-1.842499	0	75.321	60.0941	75.5075	33.21056	66.2207	70.029	47.7569	58.3355	-4.566473	18.31101	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	341.9425	1354.107	1492.839	290.0559	290.4101	339.8969	1562.749	290.0096	1200	995.3492	False	False	True	True	False	-0.0952	-0.0029	0.8085	0.027	0	-0.051	-33.60664	115.1189	37187	7510	-160	930	-1.053007	0	0	93.46	93.0134
0	108.6070748	250.4482	272.554	219.1422	231.3455	1.58	-6.115	192.4374	-224.9107	-3.684998	12.81013	75.321	60.0176	75.5075	32.99806	65.2392	71.2456	44.21095	60.8954	-4.566473	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	341.9425	1354.107	1492.839	290.0559	290.4101	339.8969	1562.749	290.0096	1200	995.3492	False	False	True	True	False	-0.0945	-0.0022	0.8062	0.009	0.018	-0.055	-33.60663	115.1189	37216	7520	-160	910	-1.051988	0	0	93.4292	93.0134
0	108.6539489	258.1457	264.8428	219.0685	233.1755	1.575	-6.185	192.4374	-192.7795	-1.842499	45.75005	75.228	59.9258	75.5075	33.0014	64.3332	72.262	41.57395	63.5984	-4.566473	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	300.3446	1344.683	1578.658	290.0111	1339.19	299.9372	543.4731	1339.11	1200	922.7002	False	False	True	True	False	-0.094	-0.0031	0.8042	-0.054	0.013	-0.044	-33.60663	115.1189	37223	7540	-160	900	-0.9704384	0	0	93.3984	92.9672
0	108.700823	262.7642	261.6298	218.9211	236.3231	1.575	-6.37	115.4625	-80.32532	-3.684998	78.68996	75.1505	59.7422	75.5234	32.72257	63.9557	72.416	40.82897	64.3298	-5.139431	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	292.0602	1354.47	1595.75	290.0022	1548.059	291.979	340.4802	1548.043	1200	924.5463	False	False	True	True	False	-0.0931	-0.0055	0.8021	-0.061	0.024	-0.056	-33.60663	115.1189	37231	7550	-170	900	-0.9602447	0	0	93.383	92.9672
0	108.7320724	262.7642	261.6298	217.4471	240.2027	1.55	-6.9	0	0	-36.84998	96.98982	75.3055	59.5433	75.7778	31.99392	64.0916	71.9078	41.88673	63.5984	-5.139431	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.4103	1402.47	1599.154	290.0005	1589.656	290.3941	300.0533	1578.39	1200	879.6462	False	False	True	True	False	-0.0921	-0.0072	0.8001	-0.053	0.015	-0.044	-33.60663	115.1189	37242	7650	-150	900	-1.011213	0	0	93.2906	92.844
0	108.7633218	260.6089	262.2724	216.0468	244.5947	1.53	-7.655	-53.8826	16.06522	-35.00748	109.8	75.507	59.3444	76.1435	31.24737	64.756	71.1686	43.44831	61.2611	-5.729578	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	290.0817	511.553	550.7232	290.0001	1597.94	290.0785	292.0022	1459.738	1200	891.6411	False	False	True	True	False	-0.0914	-0.0102	0.798	-0.071	0.005	-0.063	-33.60662	115.1189	37249	7660	-150	890	-1	0	0	93.2136	92.8286
0	108.8101959	255.0667	264.8428	214.3517	246.7907	1.515	-8.48	-138.5548	64.2601	-42.37747	54.89998	75.569	59.222	76.2866	30.87826	65.4808	70.3062	45.64711	59.051	-5.729578	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1035.325	334.1232	341.9241	290	1599.59	290.0156	290.3987	1359.081	1200	861.8806	False	False	True	True	False	-0.0908	-0.0119	0.7957	-0.051	0.006	-0.055	-33.60662	115.1189	37264	7670	-170	890	-0.9867482	0	0	93.1058	92.6746
0	108.8414453	246.4455	268.3771	212.067	247.5227	1.505	-9.645	-215.53	88.35754	-57.11746	18.30025	75.879	59.3291	76.382	30.41007	66.1905	69.6902	47.199	56.9204	-5.729578	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1035.325	334.1232	341.9241	290	1599.59	290.0156	290.3987	1359.081	1200	861.8806	False	False	True	True	False	-0.0904	-0.0139	0.7931	-0.051	0.006	-0.067	-33.60662	115.1189	37272	7670	-180	890	-0.9918451	0	0	92.9364	92.4744
0	108.8883194	234.4374	271.5901	210.3719	247.6691	1.485	-10.76	-300.2026	80.32455	-42.37747	3.659821	76.4525	59.4515	76.7159	29.49089	66.9455	69.105	48.98199	54.9806	-6.279617	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1487.543	298.7873	300.3409	1174.147	1562.308	290.0031	290.0794	502.9118	1200	906.7372	False	False	True	True	False	-0.09	-0.0154	0.7902	-0.03	-0.001	-0.075	-33.60662	115.1189	37280	7670	-200	890	-1.002039	0	0	92.8286	92.2896
0	108.9351935	219.9661	273.5179	209.1927	247.9619	1.455	-12.085	-361.7825	48.19565	-29.47998	7.320023	77.181	59.5892	77.3837	28.51758	67.7005	68.9818	50.06995	53.6291	-6.279617	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1577.604	291.75	292.0594	1402.667	1592.494	290.0006	290.0158	332.4023	1200	886.6516	False	False	True	True	False	-0.0899	-0.0161	0.7871	-0.018	-0.004	-0.082	-33.60662	115.1189	37306	7670	-200	880	-1.061162	0	0	92.6284	92.0432
0	108.9820676	206.1106	273.5179	207.8661	247.9619	1.43	-13.37	-346.3875	0	-33.16498	0	77.801	59.6657	78.0197	27.64385	68.3347	69.182	50.1466	52.5002	-6.829657	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1595.54	290.3485	290.4102	1526.739	1598.505	290.0001	290.0031	298.4446	1200	918.6195	False	False	True	True	False	-0.09	-0.0169	0.7838	-0.009	-0.005	-0.082	-33.60661	115.1189	37313	7670	-210	840	-1.100917	0	0	92.382	91.92
0	109.013317	195.3341	273.1966	207.7924	248.5475	1.4	-14.39	-269.4122	-8.03299	-1.842499	14.64005	78.4985	59.8187	78.7352	26.84687	68.6065	69.3822	50.12287	52.2776	-6.829657	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.112	290.0694	290.0817	536.3016	1599.702	290	290.0006	291.6818	1200	901.6586	False	False	True	True	False	-0.0903	-0.0167	0.7807	0.018	-0.014	-0.075	-33.60661	115.1189	37318	7670	-220	810	-1.106014	0	0	92.151	91.7352
0	109.0445664	188.2524	273.1966	207.7924	248.7671	1.38	-15.42	-177.0428	0	0	5.490112	78.917	59.8952	79.1486	26.31026	68.6216	69.5054	49.85439	52.3094	-6.829657	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.823	290.0138	1073.56	339.0519	1599.941	290	290.0001	290.3349	1200	927.507	False	False	True	True	False	-0.0908	-0.0163	0.7772	0.014	-0.015	-0.088	-33.60661	115.1189	37311	7760	-160	770	-1.111111	0	0	92.0124	91.612
0	109.0914405	184.5576	273.5179	207.645	248.7671	1.375	-16.24	-92.36984	8.03299	-3.684998	0	79.165	59.8952	79.3553	25.82807	68.4102	69.8288	49.16386	53.1044	-7.288023	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.965	290.0027	446.0491	299.7689	550.8799	290	290	290.0667	1200	957.3665	False	False	True	True	False	-0.0919	-0.016	0.7738	0.003	-0.033	-0.093	-33.60661	115.1189	37313	7760	-150	740	-1.081549	0	0	91.8892	91.458
0	109.1226899	183.326	273.8392	207.645	248.6207	1.365	-17.12	-30.78995	8.032227	0	-3.660202	79.289	59.8952	79.4984	25.62672	68.0629	70.2754	47.86486	54.0107	-7.288023	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1599.965	290.0027	446.0491	299.7689	550.8799	290	290	290.0667	1200	957.3665	False	False	True	True	False	-0.0929	-0.0151	0.7702	0.016	-0.04	-0.09	-33.60661	115.119	37283	7770	-150	710	-1.028542	0	0	91.7352	91.304
0	109.2320628	183.326	274.1605	207.7187	248.7671	1.36	-17.81	0	8.032227	1.842499	3.660202	79.382	59.8952	79.6097	25.47968	67.5495	70.7682	46.21465	55.1555	-8.044328	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1600	290	291.2326	1438.581	292.0607	290	1589.652	290.0005	1200	959.2969	False	False	True	True	False	-0.0939	-0.0151	0.7664	0.002	-0.034	-0.09	-33.6066	115.119	37283	7770	-150	710	-1.008155	0	0	91.6582	91.2116
0	109.2320628	184.5576	275.1244	207.5713	248.7671	1.36	-18.305	30.78995	24.09744	-3.684998	0	79.2735	59.8952	79.6097	25.78109	67.172	71.1378	45.04567	56.0618	-8.044328	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1600	290	291.2326	1438.581	292.0607	290	1589.652	290.0005	1200	959.2969	False	False	True	True	False	-0.0949	-0.0148	0.7626	0.008	-0.028	-0.097	-33.6066	115.119	37282	7770	-150	720	-1.006116	0	0	91.5196	91.1038
0	109.2476875	186.7129	277.0522	207.1291	248.9867	1.36	-18.77	53.8826	48.19489	-11.05499	5.489731	78.979	59.8952	79.5302	26.51964	66.9304	71.261	44.66834	56.6978	-8.044328	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1600	290	291.2326	1438.581	292.0607	290	1589.652	290.0005	1200	959.2969	False	False	True	True	False	-0.0961	-0.0152	0.7584	-0.006	-0.029	-0.109	-33.60659	115.119	37248	7870	-100	720	-1.005097	0	0	91.4734	91.0576
0	109.2945616	189.1761	280.2652	206.0973	249.0599	1.36	-19.25	61.5799	80.32532	-25.79498	1.830292	78.514	59.9564	79.4348	27.88591	66.8096	71.2148	44.69964	56.9363	-8.749065	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	550.8917	1072.393	290.2455	518.7445	1339.519	290	548.831	1196.629	1200	928.473	False	False	True	True	False	-0.0972	-0.0159	0.7544	-0.022	-0.027	-0.097	-33.60659	115.119	37247	7880	-90	730	-0.9622834	0	0	91.458	90.996
0	109.325811	191.6393	284.4421	204.6233	249.4259	1.37	-19.715	61.5799	104.4228	-36.84998	9.149933	78.018	59.987	78.926	28.83989	66.719	71.0454	44.90262	56.9204	-8.749065	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	341.9576	1141.437	290.0489	335.5554	1548.124	290	341.5472	1293.477	1200	878.9956	False	False	True	True	False	-0.0978	-0.0164	0.7505	-0.02	-0.018	-0.096	-33.60659	115.119	37218	7880	-90	760	-0.8980632	0	0	91.3348	90.9344
0	109.3726851	193.7946	286.3699	202.8545	249.7919	1.38	-20.225	53.8826	48.19489	-44.21997	9.149933	77.8165	60.0635	78.5285	29.21461	66.6284	70.9992	45.0178	57.1589	-9.339212	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	300.3476	1078.564	290.0097	299.0725	1589.669	290	300.2658	1142.104	1200	889.4669	False	False	True	True	False	-0.0984	-0.0181	0.7464	-0.049	-0.015	-0.099	-33.60659	115.119	37219	7890	-80	790	-0.9582059	0	0	91.2732	90.842
0	109.4039345	193.4867	287.3338	200.4961	250.0847	1.385	-20.97	-7.697678	24.09744	-58.96034	7.320023	77.8165	60.1706	78.4331	29.41671	66.5982	71.1224	44.59168	57.1589	-9.339212	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	300.3476	1078.564	290.0097	299.0725	1589.669	290	300.2658	1142.104	1200	889.4669	False	False	True	True	False	-0.0989	-0.0197	0.7422	-0.039	-0.021	-0.107	-33.60659	115.119	37220	7890	-80	800	-0.9918451	0	0	91.1808	90.7034
0	109.4508086	192.2551	288.2977	196.59	249.6455	1.39	-22.115	-30.78995	24.09744	-97.65244	-10.98022	77.8165	60.2165	78.3854	29.49651	66.6586	71.2456	44.13104	56.8727	-9.339212	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1341.169	447.0456	290.002	291.8068	1597.943	290	292.0445	1384.867	1200	870.4808	False	False	True	True	False	-0.0995	-0.0218	0.7379	-0.062	-0.016	-0.106	-33.60658	115.119	37233	7970	-40	820	-0.980632	0	0	91.0422	90.5956
0	109.4976827	188.2524	291.5107	193.5683	249.8651	1.395	-23.245	-100.0675	80.32532	-75.54245	5.490112	77.894	60.3236	78.3536	29.54694	67.0512	70.9684	44.76729	55.6484	-9.728824	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1548.453	321.2763	290.0004	290.3598	1599.59	290	1206.084	508.0472	1200	896.1894	False	False	True	True	False	-0.0999	-0.0244	0.7332	-0.052	-0.012	-0.117	-33.60658	115.119	37234	7970	-40	820	-1.009174	0	0	90.8882	90.4262
0	109.5289321	181.7865	296.9728	190.0307	249.6455	1.4	-24.5	-161.6474	136.5524	-88.43994	-5.490112	77.925	60.446	78.2741	29.72131	67.5797	70.3986	46.35532	54.1856	-9.728824	19.20518	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	True	1589.734	296.2288	290.0001	1138.924	1599.918	290	472.4419	333.425	1200	890.0646	False	False	True	True	False	-0.1005	-0.0263	0.7284	-0.049	-0.025	-0.114	-33.60658	115.119	37240	7970	-40	830	-1.005097	0	0	90.7034	90.2876
